src,dst,type,weight
org.apache.roller.planet.business.AbstractManagerImpl,org.apache.roller.planet.business.Manager,IMPLEMENTS,1
org.apache.roller.planet.business.BootstrapException,org.apache.roller.RollerException,EXTENDS,1
org.apache.roller.planet.business.fetcher.FetcherException,org.apache.roller.RollerException,EXTENDS,1
org.apache.roller.planet.business.fetcher.FetcherException,org.apache.roller.RollerException,CALL,6
org.apache.roller.planet.business.fetcher.RomeFeedFetcher,org.apache.roller.planet.business.fetcher.FeedFetcher,IMPLEMENTS,1
org.apache.roller.planet.business.fetcher.RomeFeedFetcher,org.apache.roller.planet.pojos.Subscription,CALL,14
org.apache.roller.planet.business.fetcher.RomeFeedFetcher,org.apache.roller.planet.pojos.SubscriptionEntry,CALL,10
org.apache.roller.planet.business.InitializationException,org.apache.roller.RollerException,EXTENDS,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.AbstractManagerImpl,EXTENDS,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.Planet,IMPLEMENTS,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.PlanetManager,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.weblogger.business.PropertiesManager,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.PlanetURLStrategy,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.fetcher.FeedFetcher,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.weblogger.business.PropertiesManager,CALL,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.planet.business.Manager,CALL,1
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,2
org.apache.roller.planet.business.jpa.JPAPlanetImpl,org.apache.roller.weblogger.business.InitializationException,CALL,1
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.planet.business.AbstractManagerImpl,EXTENDS,1
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.planet.business.PlanetManager,IMPLEMENTS,1
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,29
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.planet.pojos.Subscription,CALL,5
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.planet.pojos.Planet,CALL,4
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.planet.pojos.PlanetGroup,CALL,5
org.apache.roller.planet.business.jpa.JPAPlanetManagerImpl,org.apache.roller.weblogger.WebloggerException,CALL,4
org.apache.roller.planet.business.MultiPlanetURLStrategy,org.apache.roller.planet.business.PlanetURLStrategy,IMPLEMENTS,1
org.apache.roller.planet.business.MultiPlanetURLStrategy,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,1
org.apache.roller.planet.business.PlanetManager,org.apache.roller.planet.business.Manager,EXTENDS,1
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.business.updater.FeedUpdater,IMPLEMENTS,1
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.pojos.Subscription,CALL,25
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.weblogger.business.Weblogger,CALL,5
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.weblogger.business.WebloggerFactory,CALL,5
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.business.fetcher.FeedFetcher,CALL,1
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.business.PlanetManager,CALL,4
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.pojos.PlanetGroup,CALL,2
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.RollerException,CALL,2
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,2
org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,org.apache.roller.planet.business.updater.UpdaterException,CALL,3
org.apache.roller.planet.business.updater.UpdaterException,org.apache.roller.RollerException,EXTENDS,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefs,FIELD,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.pojos.RuntimeConfigProperty,CALL,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.business.PropertiesManager,CALL,1
org.apache.roller.planet.config.PlanetRuntimeConfig,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefsParser,CALL,2
org.apache.roller.planet.pojos.Planet,org.apache.roller.planet.pojos.PlanetGroup,FIELD,1
org.apache.roller.planet.pojos.Planet,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.planet.pojos.Planet,FIELD,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.planet.pojos.Subscription,FIELD,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.planet.business.PlanetManager,CALL,1
org.apache.roller.planet.pojos.PlanetGroup,org.apache.roller.planet.pojos.SubscriptionEntry,CALL,1
org.apache.roller.planet.pojos.StaticTemplate,org.apache.roller.planet.pojos.Template,IMPLEMENTS,1
org.apache.roller.planet.pojos.Subscription,org.apache.roller.planet.pojos.PlanetGroup,FIELD,1
org.apache.roller.planet.pojos.Subscription,org.apache.roller.planet.pojos.SubscriptionEntry,FIELD,1
org.apache.roller.planet.pojos.Subscription,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.planet.pojos.Subscription,org.apache.roller.planet.pojos.SubscriptionEntry,CALL,2
org.apache.roller.planet.pojos.SubscriptionEntry,org.apache.roller.planet.pojos.Subscription,FIELD,1
org.apache.roller.planet.pojos.SubscriptionEntry,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.planet.pojos.SubscriptionEntry,org.apache.roller.planet.pojos.Category,CALL,3
org.apache.roller.planet.pojos.SubscriptionEntry,org.apache.roller.weblogger.util.Utilities,CALL,1
org.apache.roller.planet.pojos.SubscriptionEntry,org.apache.roller.planet.pojos.Author,CALL,3
org.apache.roller.planet.tasks.GeneratePlanetTask,org.apache.roller.planet.tasks.PlanetTask,EXTENDS,1
org.apache.roller.planet.tasks.GeneratePlanetTask,org.apache.roller.weblogger.config.WebloggerConfig,CALL,3
org.apache.roller.planet.tasks.GeneratePlanetTask,org.apache.roller.planet.tasks.PlanetTask,CALL,1
org.apache.roller.planet.tasks.GeneratePlanetTask,org.apache.roller.weblogger.util.Utilities,CALL,1
org.apache.roller.planet.tasks.GeneratePlanetTask,org.apache.roller.planet.tasks.StaticPlanetModel,CALL,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.planet.tasks.PlanetTask,EXTENDS,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.planet.business.updater.FeedUpdater,CALL,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.weblogger.business.WebloggerFactory,CALL,2
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.planet.tasks.PlanetTask,CALL,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.weblogger.business.startup.WebloggerStartup,CALL,1
org.apache.roller.planet.tasks.RefreshPlanetTask,org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,CALL,1
org.apache.roller.planet.tasks.StaticPlanetModel,org.apache.roller.planet.business.PlanetManager,FIELD,1
org.apache.roller.planet.tasks.StaticPlanetModel,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.planet.tasks.StaticPlanetModel,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.planet.tasks.StaticPlanetModel,org.apache.roller.planet.business.PlanetManager,CALL,5
org.apache.roller.planet.util.rome.ContentModuleGenerator,org.apache.roller.planet.util.rome.ContentModule,CALL,2
org.apache.roller.planet.util.rome.ContentModuleImpl,org.apache.roller.planet.util.rome.ContentModule,IMPLEMENTS,1
org.apache.roller.planet.util.rome.ContentModuleImpl,org.apache.roller.planet.util.rome.ContentModule,CALL,1
org.apache.roller.planet.util.rome.ContentModuleParser,org.apache.roller.planet.util.rome.ContentModuleImpl,CALL,1
org.apache.roller.util.DateUtil,org.apache.roller.util.ISO8601DateParser,CALL,1
org.apache.roller.weblogger.business.AbstractURLStrategy,org.apache.roller.weblogger.business.URLStrategy,IMPLEMENTS,1
org.apache.roller.weblogger.business.AbstractURLStrategy,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,18
org.apache.roller.weblogger.business.AbstractURLStrategy,org.apache.roller.weblogger.util.URLUtilities,CALL,4
org.apache.roller.weblogger.business.BootstrapException,org.apache.roller.weblogger.WebloggerException,EXTENDS,1
org.apache.roller.weblogger.business.DatabaseProvider,org.apache.roller.weblogger.business.DatabaseProvider.ConfigurationType,FIELD,1
org.apache.roller.weblogger.business.DatabaseProvider,org.apache.roller.weblogger.config.WebloggerConfig,CALL,6
org.apache.roller.weblogger.business.DatabaseProvider,org.apache.roller.weblogger.business.startup.StartupException,CALL,3
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.business.FileContentManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,6
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.util.RollerMessages,CALL,4
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.pojos.Weblog,CALL,1
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.business.FilePathException,CALL,3
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.pojos.FileContent,CALL,1
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.business.FileIOException,CALL,1
org.apache.roller.weblogger.business.FileContentManagerImpl,org.apache.roller.weblogger.business.FileNotFoundException,CALL,1
org.apache.roller.weblogger.business.FileIOException,org.apache.roller.weblogger.WebloggerException,EXTENDS,1
org.apache.roller.weblogger.business.FileNotFoundException,org.apache.roller.weblogger.WebloggerException,EXTENDS,1
org.apache.roller.weblogger.business.FilePathException,org.apache.roller.weblogger.WebloggerException,EXTENDS,1
org.apache.roller.weblogger.business.GuiceWebloggerProvider,org.apache.roller.weblogger.business.WebloggerProvider,IMPLEMENTS,1
org.apache.roller.weblogger.business.GuiceWebloggerProvider,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.GuiceWebloggerProvider,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.business.GuiceWebloggerProvider,org.apache.roller.weblogger.util.Reflection,CALL,1
org.apache.roller.weblogger.business.HitCountQueue,org.apache.roller.weblogger.business.runnable.WorkerThread,FIELD,1
org.apache.roller.weblogger.business.HitCountQueue,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.business.HitCountQueue,org.apache.roller.weblogger.pojos.Weblog,CALL,1
org.apache.roller.weblogger.business.HitCountQueue,org.apache.roller.weblogger.business.runnable.HitCountProcessingJob,CALL,1
org.apache.roller.weblogger.business.HitCountQueue,org.apache.roller.weblogger.business.runnable.ContinuousWorkerThread,CALL,1
org.apache.roller.weblogger.business.InitializationException,org.apache.roller.weblogger.WebloggerException,EXTENDS,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.pings.AutoPingManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,8
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.config.PingConfig,CALL,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.business.pings.PingQueueManager,CALL,1
org.apache.roller.weblogger.business.jpa.JPAAutoPingManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntry,CALL,1
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.BookmarkManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.pojos.WeblogBookmark,CALL,8
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,CALL,10
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,12
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.WeblogManager,CALL,4
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.business.Weblogger,CALL,4
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.pojos.Weblog,CALL,1
org.apache.roller.weblogger.business.jpa.JPABookmarkManagerImpl,org.apache.roller.weblogger.WebloggerException,CALL,4
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.MediaFileManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.config.WebloggerConfig,CALL,3
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.MediaFileDirectory,CALL,20
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.MediaFile,CALL,59
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,27
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.WeblogManager,CALL,10
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.Weblogger,CALL,30
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.Weblog,CALL,6
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.WebloggerFactory,CALL,8
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.FileContentManager,CALL,14
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.FileContent,CALL,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.util.RollerMessages,CALL,4
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.MediaFileFilter,CALL,19
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.MediaFileType,CALL,3
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.User,CALL,2
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.MediaFileManager,CALL,2
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.util.Utilities,CALL,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.pojos.MediaFileTag,CALL,1
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.WebloggerException,CALL,2
org.apache.roller.weblogger.business.jpa.JPAMediaFileManagerImpl,org.apache.roller.weblogger.business.FileIOException,CALL,1
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.OAuthManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.URLStrategy,CALL,3
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.Weblogger,CALL,3
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.pojos.OAuthAccessorRecord,CALL,24
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,9
org.apache.roller.weblogger.business.jpa.JPAOAuthManagerImpl,org.apache.roller.weblogger.pojos.OAuthConsumerRecord,CALL,15
org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,org.apache.roller.weblogger.config.WebloggerConfig,CALL,4
org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,org.apache.roller.weblogger.business.DatabaseProvider,CALL,6
org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,org.apache.roller.weblogger.WebloggerException,CALL,2
org.apache.roller.weblogger.business.jpa.JPAPingQueueManagerImpl,org.apache.roller.weblogger.business.pings.PingQueueManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAPingQueueManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAPingQueueManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,5
org.apache.roller.weblogger.business.jpa.JPAPingQueueManagerImpl,org.apache.roller.weblogger.pojos.AutoPing,CALL,4
org.apache.roller.weblogger.business.jpa.JPAPingQueueManagerImpl,org.apache.roller.weblogger.pojos.PingQueueEntry,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPingTargetManagerImpl,org.apache.roller.weblogger.business.pings.PingTargetManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAPingTargetManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAPingTargetManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,6
org.apache.roller.weblogger.business.jpa.JPAPingTargetManagerImpl,org.apache.roller.weblogger.pojos.PingTarget,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.business.PropertiesManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,4
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.pojos.RuntimeConfigProperty,CALL,2
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefs,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.config.runtime.ConfigDef,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.config.runtime.DisplayGroup,CALL,1
org.apache.roller.weblogger.business.jpa.JPAPropertiesManagerImpl,org.apache.roller.weblogger.config.runtime.PropertyDef,CALL,6
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.weblogger.business.runnable.ThreadManagerImpl,EXTENDS,1
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.weblogger.business.runnable.RollerTask,CALL,11
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.weblogger.pojos.TaskLock,CALL,5
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.util.DateUtil,CALL,3
org.apache.roller.weblogger.business.jpa.JPAThreadManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,6
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.business.UserManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,44
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.User,CALL,22
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.WeblogPermission,CALL,3
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.GlobalPermission,CALL,2
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.Weblog,CALL,10
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.RollerPermission,CALL,3
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.ObjectPermission,CALL,2
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.pojos.UserRole,CALL,2
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,org.apache.roller.weblogger.WebloggerException,CALL,9
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.WeblogEntryManager,IMPLEMENTS,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.Weblogger,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.TagStat,FIELD,2
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.StatCount,FIELD,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.TagStatCountComparator,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.StatCountCountComparator,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogCategory,CALL,21
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.WeblogManager,CALL,6
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.Weblogger,CALL,7
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.jpa.JPAPersistenceStrategy,CALL,58
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.Weblog,CALL,17
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntry,CALL,52
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntryComment,CALL,2
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntryTag,CALL,6
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.business.pings.AutoPingManager,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.CommentSearchCriteria,CALL,24
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,CALL,32
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.User,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntryAttribute,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.util.DateUtil,CALL,3
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.StatCount,CALL,2
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.TagStat,CALL,10
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogEntryTagAggregate,CALL,10
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.WeblogHitCount,CALL,6
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.pojos.TagStatComparator,CALL,1
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,org.apache.roller.weblogger.WebloggerException,CALL,10
org.apache.roller.weblogger.business.jpa.JPAWebloggerImpl,org.apache.roller.weblogger.business.WebloggerImpl,EXTENDS,1
