src,dst,type,weight
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.entities.User,CALL,8
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.entities.ModerationLog,CALL,18
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.util.DbUtils,CALL,3
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.JForumExecutionContext,CALL,2
net.jforum.dao.generic.GenericModerationLogDAO,net.jforum.exceptions.DatabaseException,CALL,3
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.dao.PrivateMessageDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.dao.generic.AutoKeys,CALL,4
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.entities.PrivateMessage,CALL,27
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.util.DbUtils,CALL,9
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.JForumExecutionContext,CALL,6
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.util.preferences.SystemGlobals,CALL,12
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.entities.Post,CALL,16
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.entities.User,CALL,10
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.dao.UserDAO,CALL,2
net.jforum.dao.generic.GenericPrivateMessageDAO,net.jforum.exceptions.DatabaseException,CALL,6
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.dao.BanlistDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.JForumExecutionContext,CALL,3
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.util.preferences.SystemGlobals,CALL,4
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.util.DbUtils,CALL,3
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.entities.Banlist,CALL,9
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.dao.generic.AutoKeys,CALL,2
net.jforum.dao.generic.GenericBanlistDAO,net.jforum.exceptions.DatabaseException,CALL,3
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.TopicDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.JForumExecutionContext,CALL,36
net.jforum.dao.generic.GenericTopicDAO,net.jforum.util.preferences.SystemGlobals,CALL,39
net.jforum.dao.generic.GenericTopicDAO,net.jforum.search.SearchArgs,CALL,5
net.jforum.dao.generic.GenericTopicDAO,net.jforum.util.DbUtils,CALL,34
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.DataAccessDriver,CALL,6
net.jforum.dao.generic.GenericTopicDAO,net.jforum.entities.Topic,CALL,53
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.PostDAO,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.PollDAO,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.ForumDAO,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericTopicDAO,net.jforum.entities.User,CALL,41
net.jforum.dao.generic.GenericTopicDAO,net.jforum.repository.ForumRepository,CALL,2
net.jforum.dao.generic.GenericTopicDAO,net.jforum.entities.UserSession,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.SessionFacade,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.search.SearchResult,CALL,1
net.jforum.dao.generic.GenericTopicDAO,net.jforum.exceptions.DatabaseException,CALL,34
net.jforum.dao.generic.GenericTopicDAO,net.jforum.entities.KarmaStatus,CALL,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.ForumDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.JForumExecutionContext,CALL,30
net.jforum.dao.generic.GenericForumDAO,net.jforum.util.preferences.SystemGlobals,CALL,36
net.jforum.dao.generic.GenericForumDAO,net.jforum.util.DbUtils,CALL,26
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.Forum,CALL,35
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.DataAccessDriver,CALL,6
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.GroupSecurityDAO,CALL,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.LastPostInfo,CALL,11
net.jforum.dao.generic.GenericForumDAO,net.jforum.dao.TopicDAO,CALL,3
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.Topic,CALL,4
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.ModeratorInfo,CALL,3
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.ForumStats,CALL,11
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.UserSession,CALL,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.SessionFacade,CALL,1
net.jforum.dao.generic.GenericForumDAO,net.jforum.entities.User,CALL,7
net.jforum.dao.generic.GenericForumDAO,net.jforum.exceptions.DatabaseException,CALL,24
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.DataAccessDriver,EXTENDS,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.GroupDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.PostDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.PollDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.RankingDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.TopicDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.UserDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.TreeGroupDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.SmilieDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.GroupSecurityDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.PrivateMessageDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.UserSessionDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.KarmaDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.BookmarkDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.AttachmentDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.ModerationDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.ForumDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.CategoryDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.ConfigDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.BannerDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.SummaryDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.MailIntegrationDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.ApiDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.BanlistDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.ModerationLogDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.LuceneDAO,FIELD,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericGroupDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericPostDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericPollDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericRankingDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericTopicDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericUserDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericTreeGroupDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericSmilieDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.security.GenericGroupSecurityDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericPrivateMessageDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericUserSessionDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericKarmaDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericBookmarkDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericAttachmentDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericModerationDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericForumDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericCategoryDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericConfigDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericBannerDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericSummaryDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericMailIntegrationDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericApiDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericBanlistDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericModerationLogDAO,CALL,1
net.jforum.dao.generic.GenericDataAccessDriver,net.jforum.dao.generic.GenericLuceneDAO,CALL,1
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.dao.TreeGroupDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.JForumExecutionContext,CALL,1
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.util.GroupNode,CALL,3
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.util.DbUtils,CALL,1
net.jforum.dao.generic.GenericTreeGroupDAO,net.jforum.exceptions.DatabaseException,CALL,1
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.dao.SmilieDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.entities.Smilie,CALL,13
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.util.DbUtils,CALL,5
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.JForumExecutionContext,CALL,4
net.jforum.dao.generic.GenericSmilieDAO,net.jforum.exceptions.DatabaseException,CALL,5
net.jforum.dao.generic.AutoKeys,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.dao.generic.AutoKeys,net.jforum.JForumExecutionContext,CALL,2
net.jforum.dao.generic.AutoKeys,net.jforum.util.DbUtils,CALL,1
net.jforum.dao.generic.GenericConfigDAO,net.jforum.dao.ConfigDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericConfigDAO,net.jforum.JForumExecutionContext,CALL,5
net.jforum.dao.generic.GenericConfigDAO,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.dao.generic.GenericConfigDAO,net.jforum.entities.Config,CALL,9
net.jforum.dao.generic.GenericConfigDAO,net.jforum.util.DbUtils,CALL,5
net.jforum.dao.generic.GenericConfigDAO,net.jforum.exceptions.DatabaseException,CALL,5
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.dao.KarmaDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.JForumExecutionContext,CALL,11
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.util.preferences.SystemGlobals,CALL,11
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.entities.Karma,CALL,8
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.util.DbUtils,CALL,10
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.entities.KarmaStatus,CALL,17
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.entities.User,CALL,14
net.jforum.dao.generic.GenericKarmaDAO,net.jforum.exceptions.DatabaseException,CALL,11
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.dao.BookmarkDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.JForumExecutionContext,CALL,9
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.util.preferences.SystemGlobals,CALL,9
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.entities.Bookmark,CALL,31
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.util.DbUtils,CALL,9
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.exceptions.DatabaseException,CALL,9
net.jforum.dao.generic.GenericBookmarkDAO,net.jforum.exceptions.InvalidBookmarkTypeException,CALL,1
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.dao.AttachmentDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.JForumExecutionContext,CALL,27
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.util.preferences.SystemGlobals,CALL,29
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.entities.QuotaLimit,CALL,12
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.util.DbUtils,CALL,25
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.entities.AttachmentExtensionGroup,CALL,15
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.entities.AttachmentExtension,CALL,21
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.entities.Attachment,CALL,19
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.entities.AttachmentInfo,CALL,18
net.jforum.dao.generic.GenericAttachmentDAO,net.jforum.exceptions.DatabaseException,CALL,25
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.dao.LuceneDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.JForumExecutionContext,CALL,4
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.util.DbUtils,CALL,4
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.entities.Post,CALL,10
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.exceptions.DatabaseException,CALL,4
net.jforum.dao.generic.GenericLuceneDAO,net.jforum.search.SearchPost,CALL,1
net.jforum.dao.generic.GenericModerationDAO,net.jforum.dao.ModerationDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericModerationDAO,net.jforum.JForumExecutionContext,CALL,3
net.jforum.dao.generic.GenericModerationDAO,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.dao.generic.GenericModerationDAO,net.jforum.util.DbUtils,CALL,3
net.jforum.dao.generic.GenericModerationDAO,net.jforum.entities.TopicModerationInfo,CALL,7
net.jforum.dao.generic.GenericModerationDAO,net.jforum.entities.Post,CALL,9
net.jforum.dao.generic.GenericModerationDAO,net.jforum.entities.ModerationPendingInfo,CALL,4
net.jforum.dao.generic.GenericModerationDAO,net.jforum.exceptions.DatabaseException,CALL,3
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.dao.CategoryDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.JForumExecutionContext,CALL,8
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.util.preferences.SystemGlobals,CALL,9
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.util.DbUtils,CALL,7
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.entities.Category,CALL,21
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericCategoryDAO,net.jforum.exceptions.DatabaseException,CALL,7
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.dao.SummaryDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.JForumExecutionContext,CALL,2
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.util.DbUtils,CALL,2
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.entities.Post,CALL,12
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.dao.KarmaDAO,CALL,1
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.dao.generic.GenericSummaryDAO,net.jforum.exceptions.DatabaseException,CALL,2
net.jforum.dao.generic.GenericRankingDAO,net.jforum.dao.RankingDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericRankingDAO,net.jforum.JForumExecutionContext,CALL,6
net.jforum.dao.generic.GenericRankingDAO,net.jforum.util.preferences.SystemGlobals,CALL,6
net.jforum.dao.generic.GenericRankingDAO,net.jforum.util.DbUtils,CALL,6
net.jforum.dao.generic.GenericRankingDAO,net.jforum.entities.Ranking,CALL,15
net.jforum.dao.generic.GenericRankingDAO,net.jforum.exceptions.DatabaseException,CALL,6
net.jforum.dao.generic.GenericBannerDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericBannerDAO,net.jforum.dao.BannerDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericBannerDAO,net.jforum.JForumExecutionContext,CALL,6
net.jforum.dao.generic.GenericBannerDAO,net.jforum.util.preferences.SystemGlobals,CALL,6
net.jforum.dao.generic.GenericBannerDAO,net.jforum.util.DbUtils,CALL,7
net.jforum.dao.generic.GenericBannerDAO,net.jforum.entities.Banner,CALL,29
net.jforum.dao.generic.GenericBannerDAO,net.jforum.dao.generic.AutoKeys,CALL,2
net.jforum.dao.generic.GenericBannerDAO,net.jforum.exceptions.DatabaseException,CALL,7
net.jforum.dao.generic.GenericPostDAO,net.jforum.dao.generic.AutoKeys,EXTENDS,1
net.jforum.dao.generic.GenericPostDAO,net.jforum.dao.PostDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericPostDAO,net.jforum.JForumExecutionContext,CALL,13
net.jforum.dao.generic.GenericPostDAO,net.jforum.util.preferences.SystemGlobals,CALL,15
net.jforum.dao.generic.GenericPostDAO,net.jforum.util.DbUtils,CALL,14
net.jforum.dao.generic.GenericPostDAO,net.jforum.entities.Post,CALL,63
net.jforum.dao.generic.GenericPostDAO,net.jforum.dao.KarmaDAO,CALL,1
net.jforum.dao.generic.GenericPostDAO,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.dao.generic.GenericPostDAO,net.jforum.search.SearchFacade,CALL,3
net.jforum.dao.generic.GenericPostDAO,net.jforum.dao.generic.AutoKeys,CALL,3
net.jforum.dao.generic.GenericPostDAO,net.jforum.repository.ForumRepository,CALL,2
net.jforum.dao.generic.GenericPostDAO,net.jforum.exceptions.DatabaseException,CALL,13
net.jforum.dao.generic.GenericGroupDAO,net.jforum.dao.GroupDAO,IMPLEMENTS,1
net.jforum.dao.generic.GenericGroupDAO,net.jforum.JForumExecutionContext,CALL,7
net.jforum.dao.generic.GenericGroupDAO,net.jforum.util.preferences.SystemGlobals,CALL,7
net.jforum.dao.generic.GenericGroupDAO,net.jforum.util.DbUtils,CALL,7
net.jforum.dao.generic.GenericGroupDAO,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.dao.generic.GenericGroupDAO,net.jforum.dao.GroupSecurityDAO,CALL,1
net.jforum.dao.generic.GenericGroupDAO,net.jforum.entities.Group,CALL,13
net.jforum.dao.generic.GenericGroupDAO,net.jforum.exceptions.DatabaseException,CALL,7
net.jforum.Command,net.jforum.context.RequestContext,FIELD,1
net.jforum.Command,net.jforum.context.ResponseContext,FIELD,1
net.jforum.Command,net.jforum.repository.Tpl,CALL,1
net.jforum.Command,net.jforum.context.RequestContext,CALL,3
net.jforum.Command,net.jforum.JForumExecutionContext,CALL,3
net.jforum.Command,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.Command,net.jforum.exceptions.ForumException,CALL,2
net.jforum.Command,net.jforum.exceptions.TemplateNotFoundException,CALL,1
net.jforum.DBConnection,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.DataSourceConnection,net.jforum.DBConnection,EXTENDS,1
net.jforum.DataSourceConnection,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.DataSourceConnection,net.jforum.exceptions.DatabaseException,CALL,1
net.jforum.SessionFacade,net.jforum.cache.Cacheable,IMPLEMENTS,1
net.jforum.SessionFacade,net.jforum.cache.CacheEngine,FIELD,1
net.jforum.SessionFacade,net.jforum.context.SessionContext,CALL,5
net.jforum.SessionFacade,net.jforum.context.RequestContext,CALL,5
net.jforum.SessionFacade,net.jforum.JForumExecutionContext,CALL,6
net.jforum.SessionFacade,net.jforum.entities.UserSession,CALL,15
net.jforum.SessionFacade,net.jforum.cache.CacheEngine,CALL,20
net.jforum.SessionFacade,net.jforum.context.ForumContext,CALL,1
net.jforum.SessionFacade,net.jforum.util.preferences.SystemGlobals,CALL,4
net.jforum.SessionFacade,net.jforum.DBConnection,CALL,4
net.jforum.SessionFacade,net.jforum.dao.UserSessionDAO,CALL,1
net.jforum.SessionFacade,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.SessionFacade,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.exceptions.BadExtensionException,net.jforum.exceptions.AttachmentException,EXTENDS,1
net.jforum.exceptions.ForumStartupException,net.jforum.exceptions.ForumException,EXTENDS,1
net.jforum.exceptions.AttachmentSizeTooBigException,net.jforum.exceptions.AttachmentException,EXTENDS,1
net.jforum.exceptions.ExceptionWriter,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.exceptions.ExceptionWriter,net.jforum.SessionFacade,CALL,2
net.jforum.exceptions.ExceptionWriter,net.jforum.entities.UserSession,CALL,1
net.jforum.exceptions.ExceptionWriter,net.jforum.JForumExecutionContext,CALL,2
net.jforum.exceptions.ExceptionWriter,net.jforum.context.RequestContext,CALL,2
net.jforum.JForumExecutionContext,net.jforum.context.ForumContext,FIELD,1
net.jforum.JForumExecutionContext,net.jforum.DBConnection,CALL,4
net.jforum.JForumExecutionContext,net.jforum.util.preferences.SystemGlobals,CALL,2
net.jforum.JForumExecutionContext,net.jforum.context.ForumContext,CALL,2
net.jforum.JForumExecutionContext,net.jforum.context.ResponseContext,CALL,1
net.jforum.JForumExecutionContext,net.jforum.exceptions.ForumException,CALL,1
net.jforum.search.SearchPost,net.jforum.entities.Post,EXTENDS,1
net.jforum.search.SearchPost,net.jforum.entities.Forum,FIELD,1
net.jforum.search.LuceneContentCollector,net.jforum.search.LuceneResultCollector,IMPLEMENTS,1
net.jforum.search.LuceneContentCollector,net.jforum.search.LuceneSettings,FIELD,1
net.jforum.search.LuceneContentCollector,net.jforum.search.SearchArgs,CALL,4
net.jforum.search.LuceneContentCollector,net.jforum.dao.LuceneDAO,CALL,1
net.jforum.search.LuceneContentCollector,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.search.LuceneContentCollector,net.jforum.search.LuceneSettings,CALL,1
net.jforum.search.LuceneContentCollector,net.jforum.entities.Post,CALL,4
net.jforum.search.LuceneContentCollector,net.jforum.exceptions.ForumException,CALL,1
net.jforum.search.SearchFacade,net.jforum.search.SearchManager,FIELD,1
net.jforum.search.SearchFacade,net.jforum.util.preferences.SystemGlobals,CALL,2
net.jforum.search.SearchFacade,net.jforum.search.SearchManager,CALL,5
net.jforum.search.SearchFacade,net.jforum.exceptions.SearchInstantiationException,CALL,1
net.jforum.search.SearchFacade,net.jforum.search.SearchResult,CALL,1
net.jforum.search.SearchOperation,net.jforum.repository.ForumRepository,CALL,1
net.jforum.search.SearchOperation,net.jforum.search.SearchOperation.ForumFilterResult,CALL,3
net.jforum.search.SearchOperation,net.jforum.search.SearchPost,CALL,1
net.jforum.search.SearchOperation.ForumFilterResult,net.jforum.entities.Forum,FIELD,1
net.jforum.search.ContentSearchOperation,net.jforum.search.SearchOperation,EXTENDS,1
net.jforum.search.ContentSearchOperation,net.jforum.search.SearchArgs,CALL,1
net.jforum.search.ContentSearchOperation,net.jforum.search.SearchFacade,CALL,1
net.jforum.search.ContentSearchOperation,net.jforum.search.SearchResult,CALL,2
net.jforum.search.ContentSearchOperation,net.jforum.view.forum.common.PostCommon,CALL,1
net.jforum.search.ContentSearchOperation,net.jforum.entities.Post,CALL,1
net.jforum.search.LuceneIndexer,net.jforum.search.LuceneSettings,FIELD,1
net.jforum.search.LuceneIndexer,net.jforum.search.LuceneSettings,CALL,7
net.jforum.search.LuceneIndexer,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.search.LuceneIndexer,net.jforum.entities.Post,CALL,8
net.jforum.search.LuceneIndexer,net.jforum.search.NewDocumentAdded,CALL,1
net.jforum.search.LuceneIndexer,net.jforum.exceptions.SearchException,CALL,3
net.jforum.search.LuceneManager,net.jforum.search.SearchManager,IMPLEMENTS,1
net.jforum.search.LuceneManager,net.jforum.search.LuceneSearch,FIELD,1
net.jforum.search.LuceneManager,net.jforum.search.LuceneSettings,FIELD,1
net.jforum.search.LuceneManager,net.jforum.search.LuceneIndexer,FIELD,1
net.jforum.search.LuceneManager,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.search.LuceneManager,net.jforum.search.LuceneSettings,CALL,3
net.jforum.search.LuceneManager,net.jforum.search.LuceneIndexer,CALL,5
net.jforum.search.LuceneManager,net.jforum.search.LuceneSearch,CALL,2
net.jforum.search.LuceneManager,net.jforum.search.LuceneContentCollector,CALL,1
net.jforum.search.LuceneManager,net.jforum.exceptions.ForumException,CALL,2
net.jforum.search.NewMessagesSearchOperation,net.jforum.search.SearchOperation,EXTENDS,1
net.jforum.search.NewMessagesSearchOperation,net.jforum.dao.DataAccessDriver,CALL,2
